Date,Time,Last,High,Low,Volume,# of Trades,Bid Volume,Ask Volume,Delta,GLOBEX VWAP,IB High Ext 1,IB High,IB Mid,IB High Ext 3,IB High Ext 2,IB Low Ext 1,IB Low Ext 2,US POC,US VWAP,ON POC,GLOBEX VWAP
2023/2/14,10:25:00.0,4153.25,4165.25,4152.25,24006,16580,13806,10200,Delta,4147.13,4169,4157,4135,4220,4199,4101,4072,4145.00,4143.46,0.00,4147.13
2023/2/14,10:30:00.0,4147.00,4156.75,4146.50,29773,20495,16623,13150,Delta,4147.13,4169,4157,4135,4220,4199,4101,4072,4145.00,4143.90,0.00,4147.13
2023/2/14,10:35:00.0,4124.75,4147.00,4124.50,56062,36229,31189,24873,Delta,4145.86,4169,4157,4135,4220,4199,4101,4072,4145.00,4142.89,0.00,4145.86
2023/2/14,10:40:00.0,4126.50,4128.50,4121.50,42555,29130,21397,21158,Delta,4145.07,4169,4157,4135,4220,4199,4101,4072,4145.00,4141.61,0.00,4145.07
2023/2/14,10:45:00.0,4126.50,4128.75,4111.75,51372,32932,27607,23765,Delta,4144.19,4169,4157,4135,4220,4199,4101,4072,4145.00,4139.98,0.00,4144.19
2023/2/14,10:50:00.0,4120.50,4127.00,4115.50,28831,19438,15088,13743,Delta,4143.58,4169,4157,4135,4220,4199,4101,4072,4145.00,4139.17,0.00,4143.58
2023/2/14,10:55:00.0,4124.25,4126.50,4116.25,26323,18356,12241,14082,Delta,4143.13,4169,4157,4135,4220,4199,4101,4072,4145.00,4138.55,0.00,4143.13
2023/2/14,11:00:00.0,4133.50,4135.75,4122.25,35868,25308,17339,18529,Delta,4142.84,4169,4157,4135,4220,4199,4101,4072,4145.00,4138.23,0.00,4142.84
2023/2/14,11:05:00.0,4129.50,4138.50,4128.50,24207,16515,12654,11553,Delta,4142.57,4169,4157,4135,4220,4199,4101,4072,4145.00,4138.10,0.00,4142.57
2023/2/14,11:10:00.0,4131.00,4135.50,4128.25,21818,15500,11275,10543,Delta,4142.36,4169,4157,4135,4220,4199,4101,4072,4145.00,4137.92,0.00,4142.36
2023/2/14,11:15:00.0,4136.00,4137.50,4129.25,23004,16295,10378,12626,Delta,4142.25,4169,4157,4135,4220,4199,4101,4072,4145.00,4137.77,0.00,4142.25
2023/2/14,11:20:00.0,4137.50,4138.00,4132.50,16082,11985,8023,8059,Delta,4142.18,4169,4157,4135,4220,4199,4101,4072,4145.00,4137.73,0.00,4142.18
2023/2/14,11:25:00.0,4117.75,4138.25,4116.25,36212,26154,19060,17152,Delta,4141.50,4169,4157,4135,4220,4199,4101,4072,4145.00,4137.19,0.00,4141.50
2023/2/14,11:30:00.0,4108.25,4118.00,4105.50,47572,32687,25782,21790,Delta,4140.33,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.77,0.00,4140.33
2023/2/14,11:35:00.0,4109.50,4114.50,4107.75,26328,18692,13037,13291,Delta,4139.74,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.09,0.00,4139.74
2023/2/14,11:40:00.0,4107.00,4112.50,4105.00,22862,16058,11862,11000,Delta,4139.20,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.43,0.00,4139.20
2023/2/14,11:45:00.0,4114.00,4116.75,4105.75,24719,16905,11486,13233,Delta,4138.76,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.84,0.00,4138.76
2023/2/14,11:50:00.0,4110.25,4114.50,4103.75,21977,15332,11090,10887,Delta,4138.33,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.31,0.00,4138.33
2023/2/14,11:55:00.0,4114.50,4116.50,4108.00,22200,15177,10437,11763,Delta,4137.97,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.83,0.00,4137.97
2023/2/14,12:00:00.0,4117.00,4120.00,4112.25,26078,17455,12443,13635,Delta,4137.60,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.43,0.00,4137.60
2023/2/14,12:05:00.0,4119.00,4119.50,4114.75,14426,9771,6905,7521,Delta,4137.42,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.22,0.00,4137.42
2023/2/14,12:10:00.0,4125.50,4126.00,4118.00,19390,13241,8399,10991,Delta,4137.27,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.06,0.00,4137.27
2023/2/14,12:15:00.0,4124.25,4126.00,4122.25,14673,10464,7625,7048,Delta,4137.15,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.96,0.00,4137.15
2023/2/14,12:20:00.0,4121.50,4129.00,4121.25,17614,12247,8660,8954,Delta,4136.97,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.84,0.00,4136.97
2023/2/14,12:25:00.0,4123.75,4128.75,4121.00,11818,8500,5753,6065,Delta,4136.87,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.77,0.00,4136.87
2023/2/14,12:30:00.0,4129.75,4130.00,4122.50,12928,8970,5619,7309,Delta,4136.81,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.72,0.00,4136.81
2023/2/14,12:35:00.0,4125.50,4129.75,4123.75,8928,6519,4692,4236,Delta,4136.75,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.68,0.00,4136.75
2023/2/14,12:40:00.0,4125.25,4130.00,4124.50,10916,7572,5378,5538,Delta,4136.67,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.63,0.00,4136.67
2023/2/14,12:45:00.0,4127.00,4129.25,4124.25,10359,7237,4826,5533,Delta,4136.61,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.59,0.00,4136.61
2023/2/14,12:50:00.0,4124.75,4127.25,4122.25,11344,8413,5690,5654,Delta,4136.53,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.52,0.00,4136.53
2023/2/14,12:55:00.0,4129.50,4131.50,4124.75,15538,10922,6870,8668,Delta,4136.46,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.50,0.00,4136.46
2023/2/14,13:00:00.0,4143.50,4148.00,4128.50,39593,24755,17580,22013,Delta,4136.62,4169,4157,4135,4220,4199,4101,4072,4145.00,4131.78,0.00,4136.62
2023/2/14,13:05:00.0,4143.50,4149.75,4143.25,22685,15528,10813,11872,Delta,4136.72,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.04,0.00,4136.72
2023/2/14,13:10:00.0,4145.50,4146.50,4140.25,16447,11866,7933,8514,Delta,4136.80,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.18,0.00,4136.80
2023/2/14,13:15:00.0,4148.00,4155.00,4143.75,28537,19434,13578,14959,Delta,4136.98,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.55,0.00,4136.98
2023/2/14,13:20:00.0,4145.25,4150.00,4142.75,18123,12113,9104,9019,Delta,4137.07,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.75,0.00,4137.07
2023/2/14,13:25:00.0,4144.25,4146.00,4141.25,16142,10404,8183,7959,Delta,4137.13,4169,4157,4135,4220,4199,4101,4072,4145.00,4132.88,0.00,4137.13
2023/2/14,13:30:00.0,4146.50,4147.75,4143.50,12999,8824,6328,6671,Delta,4137.20,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.00,0.00,4137.20
2023/2/14,13:35:00.0,4145.00,4148.75,4143.00,12326,8860,5956,6370,Delta,4137.25,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.12,0.00,4137.25
2023/2/14,13:40:00.0,4137.50,4147.25,4137.00,20668,13809,10768,9900,Delta,4137.26,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.25,0.00,4137.26
2023/2/14,13:45:00.0,4143.50,4145.25,4137.75,13432,9257,6272,7160,Delta,4137.30,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.34,0.00,4137.30
2023/2/14,13:50:00.0,4145.00,4146.50,4142.25,9448,6681,4588,4860,Delta,4137.34,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.41,0.00,4137.34
2023/2/14,13:55:00.0,4143.75,4148.00,4141.25,11691,8155,6103,5588,Delta,4137.38,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.51,0.00,4137.38
2023/2/14,14:00:00.0,4145.75,4149.25,4140.25,17256,11439,8144,9112,Delta,4137.46,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.65,0.00,4137.46
2023/2/14,14:05:00.0,4136.75,4145.75,4131.25,33609,23491,17822,15787,Delta,4137.45,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.71,0.00,4137.45
2023/2/14,14:10:00.0,4139.25,4140.75,4136.50,15945,10869,7705,8240,Delta,4137.46,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.77,0.00,4137.46
2023/2/14,14:15:00.0,4145.00,4146.50,4139.00,16325,10634,7579,8746,Delta,4137.53,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.87,0.00,4137.53
2023/2/14,14:20:00.0,4144.75,4147.25,4142.50,10864,7287,5576,5288,Delta,4137.57,4169,4157,4135,4220,4199,4101,4072,4145.00,4133.95,0.00,4137.57
2023/2/14,14:25:00.0,4144.50,4145.75,4141.25,12116,7687,5999,6117,Delta,4137.61,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.03,0.00,4137.61
2023/2/14,14:30:00.0,4151.75,4151.75,4144.00,15573,10497,6735,8838,Delta,4137.72,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.17,0.00,4137.72
2023/2/14,14:35:00.0,4152.00,4155.25,4151.00,19206,12004,9538,9668,Delta,4137.86,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.41,0.00,4137.86
2023/2/14,14:40:00.0,4153.00,4154.75,4151.75,9807,6557,4856,4951,Delta,4137.93,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.53,0.00,4137.93
2023/2/14,14:45:00.0,4153.50,4154.75,4150.50,10509,7125,5245,5264,Delta,4138.01,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.65,0.00,4138.01
2023/2/14,14:50:00.0,4150.75,4155.75,4148.75,11792,8071,6147,5645,Delta,4138.08,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.78,0.00,4138.08
2023/2/14,14:55:00.0,4151.00,4153.50,4148.75,9778,6795,4831,4947,Delta,4138.15,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.88,0.00,4138.15
2023/2/14,15:00:00.0,4149.75,4154.25,4148.75,9272,6692,4884,4388,Delta,4138.20,4169,4157,4135,4220,4199,4101,4072,4145.00,4134.97,0.00,4138.20
2023/2/14,15:05:00.0,4148.00,4150.50,4147.00,9261,6686,4878,4383,Delta,4138.24,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.05,0.00,4138.24
2023/2/14,15:10:00.0,4149.25,4150.75,4143.25,15074,10611,7657,7417,Delta,4138.32,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.16,0.00,4138.32
2023/2/14,15:15:00.0,4149.50,4151.25,4146.00,12052,8084,6371,5681,Delta,4138.39,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.26,0.00,4138.39
2023/2/14,15:20:00.0,4152.00,4152.75,4148.00,11600,7667,5450,6150,Delta,4138.46,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.37,0.00,4138.46
2023/2/14,15:25:00.0,4150.00,4154.00,4149.25,12103,8323,5998,6105,Delta,4138.53,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.49,0.00,4138.53
2023/2/14,15:30:00.0,4150.75,4153.50,4147.00,17354,11483,8521,8833,Delta,4138.63,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.64,0.00,4138.63
2023/2/14,15:35:00.0,4152.00,4153.25,4149.00,13027,9068,6791,6236,Delta,4138.71,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.76,0.00,4138.71
2023/2/14,15:40:00.0,4154.00,4155.00,4150.50,12213,8124,5832,6381,Delta,4138.80,4169,4157,4135,4220,4199,4101,4072,4145.00,4135.88,0.00,4138.80
2023/2/14,15:45:00.0,4154.00,4155.00,4151.25,14912,9906,7272,7640,Delta,4138.90,4169,4157,4135,4220,4199,4101,4072,4145.00,4136.03,0.00,4138.90
2023/2/14,15:50:00.0,4154.25,4154.25,4149.00,26009,16736,13161,12848,Delta,4139.08,4169,4157,4135,4220,4199,4101,4072,4145.00,4136.26,0.00,4139.08
2023/2/14,15:55:00.0,4146.00,4156.25,4144.00,68466,29132,32665,35801,Delta,4139.29,4169,4157,4135,4220,4199,4101,4072,4145.00,4136.72,0.00,4139.29
2023/2/14,16:00:00.0,4140.50,4147.00,4140.00,30241,11533,16072,14169,Delta,4139.31,4169,4157,4135,4220,4199,4101,4072,4145.00,4136.85,0.00,4139.31
2023/2/14,16:05:00.0,4139.50,4141.25,4139.50,10870,4336,4125,6745,Delta,4139.31,4169,4157,4135,4220,4199,4101,4072,4145.00,4136.87,0.00,4139.31
2023/2/14,16:10:00.0,4143.25,4143.75,4139.25,9522,4199,3275,6247,Delta,4139.32,4169,4157,4135,4220,4199,4101,4072,4145.00,4136.89,0.00,4139.32
2023/2/14,16:15:00.0,4142.00,4143.00,4140.50,2012,914,1172,840,Delta,4142.00,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4142.00
2023/2/14,16:20:00.0,4141.25,4142.25,4141.25,1544,681,886,658,Delta,4141.67,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.67
2023/2/14,16:25:00.0,4141.00,4141.75,4140.75,972,545,555,417,Delta,4141.53,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.53
2023/2/14,16:30:00.0,4141.00,4142.00,4140.75,793,448,382,411,Delta,4141.45,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.45
2023/2/14,16:35:00.0,4140.75,4141.50,4140.25,821,517,434,387,Delta,4141.36,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.36
2023/2/14,16:40:00.0,4140.75,4141.00,4140.25,440,294,247,193,Delta,4141.32,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.32
2023/2/14,16:45:00.0,4142.00,4142.25,4140.50,718,420,227,491,Delta,4141.38,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.38
2023/2/14,16:50:00.0,4141.75,4142.00,4141.25,529,301,344,185,Delta,4141.41,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.41
2023/2/14,16:55:00.0,4141.00,4142.25,4140.75,893,431,452,441,Delta,4141.37,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.37
2023/2/14,18:00:00.0,4138.50,4142.25,4138.25,1074,716,659,415,Delta,4141.05,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4141.05
2023/2/14,18:05:00.0,4139.25,4139.75,4137.75,634,454,281,353,Delta,4140.94,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.94
2023/2/14,18:10:00.0,4138.00,4139.50,4137.25,746,559,416,330,Delta,4140.75,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.75
2023/2/14,18:15:00.0,4137.75,4138.50,4135.75,825,635,510,315,Delta,4140.54,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.54
2023/2/14,18:20:00.0,4139.00,4140.00,4137.75,770,490,234,536,Delta,4140.45,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.45
2023/2/14,18:25:00.0,4139.25,4140.00,4139.00,209,169,105,104,Delta,4140.43,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.43
2023/2/14,18:30:00.0,4140.75,4141.25,4139.25,746,566,223,523,Delta,4140.45,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.45
2023/2/14,18:35:00.0,4140.25,4141.75,4140.25,432,370,205,227,Delta,4140.44,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.44
2023/2/14,18:40:00.0,4141.00,4141.25,4140.00,282,237,138,144,Delta,4140.45,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.45
2023/2/14,18:45:00.0,4139.75,4141.00,4139.50,277,248,174,103,Delta,4140.44,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.44
2023/2/14,18:50:00.0,4139.00,4139.75,4138.50,371,321,209,162,Delta,4140.40,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.40
2023/2/14,18:55:00.0,4139.00,4139.50,4138.50,228,201,126,102,Delta,4140.38,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.38
2023/2/14,19:00:00.0,4137.75,4139.00,4136.50,1025,835,598,427,Delta,4140.22,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.22
2023/2/14,19:05:00.0,4137.25,4138.25,4137.25,424,359,218,206,Delta,4140.14,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4140.14
2023/2/14,19:10:00.0,4135.00,4137.75,4134.75,599,516,409,190,Delta,4139.96,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4139.96
2023/2/14,19:15:00.0,4135.50,4136.25,4133.75,1114,901,558,556,Delta,4139.69,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4139.69
2023/2/14,19:20:00.0,4136.25,4136.50,4135.25,275,233,109,166,Delta,4139.64,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4139.64
2023/2/14,19:25:00.0,4137.25,4138.00,4136.25,866,553,339,527,Delta,4139.54,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4139.54
2023/2/14,19:30:00.0,4135.50,4137.25,4134.75,909,665,473,436,Delta,4139.36,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4139.36
2023/2/14,19:35:00.0,4135.25,4136.00,4135.00,420,328,218,202,Delta,4139.28,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4139.28
2023/2/14,19:40:00.0,4134.00,4135.25,4133.75,754,549,427,327,Delta,4139.09,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4139.09
2023/2/14,19:45:00.0,4134.00,4135.00,4133.50,587,439,286,301,Delta,4138.96,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.96
2023/2/14,19:50:00.0,4135.00,4135.25,4134.00,231,194,93,138,Delta,4138.92,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.92
2023/2/14,19:55:00.0,4134.75,4135.25,4134.50,283,213,149,134,Delta,4138.87,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.87
2023/2/14,20:00:00.0,4135.25,4135.25,4133.00,777,609,375,402,Delta,4138.75,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.75
2023/2/14,20:05:00.0,4136.25,4136.75,4134.75,1076,686,348,728,Delta,4138.64,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.64
2023/2/14,20:10:00.0,4136.25,4136.75,4135.75,400,297,193,207,Delta,4138.60,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.60
2023/2/14,20:15:00.0,4136.75,4136.75,4135.50,464,380,259,205,Delta,4138.57,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.57
2023/2/14,20:20:00.0,4136.00,4137.50,4135.75,438,352,191,247,Delta,4138.52,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.52
2023/2/14,20:25:00.0,4136.25,4136.75,4135.75,213,182,91,122,Delta,4138.51,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.51
2023/2/14,20:30:00.0,4135.75,4136.50,4135.50,447,353,232,215,Delta,4138.46,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.46
2023/2/14,20:35:00.0,4135.00,4136.00,4134.75,408,348,261,147,Delta,4138.41,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.41
2023/2/14,20:40:00.0,4135.00,4135.50,4134.75,283,243,142,141,Delta,4138.37,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.37
2023/2/14,20:45:00.0,4135.25,4135.25,4134.50,225,184,130,95,Delta,4138.35,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.35
2023/2/14,20:50:00.0,4134.50,4135.25,4133.50,556,422,296,260,Delta,4138.27,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.27
2023/2/14,20:55:00.0,4132.00,4134.75,4131.75,1068,777,716,352,Delta,4138.04,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4138.04
2023/2/14,21:00:00.0,4130.75,4132.50,4130.50,993,735,543,450,Delta,4137.80,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4137.80
2023/2/14,21:05:00.0,4131.00,4131.50,4130.00,685,554,338,347,Delta,4137.65,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4137.65
2023/2/14,21:10:00.0,4128.00,4131.00,4127.25,1613,1182,1023,590,Delta,4137.17,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4137.17
2023/2/14,21:15:00.0,4126.25,4128.00,4125.25,1330,1021,838,492,Delta,4136.74,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4136.74
2023/2/14,21:20:00.0,4125.75,4126.75,4125.00,890,720,450,440,Delta,4136.46,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4136.46
2023/2/14,21:25:00.0,4127.00,4127.75,4126.00,590,493,229,361,Delta,4136.30,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4136.30
2023/2/14,21:30:00.0,4126.75,4127.50,4126.25,492,425,216,276,Delta,4136.17,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4136.17
2023/2/14,21:35:00.0,4127.00,4127.25,4125.00,654,539,295,359,Delta,4136.00,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4136.00
2023/2/14,21:40:00.0,4127.00,4127.50,4126.25,534,407,250,284,Delta,4135.87,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4135.87
2023/2/14,21:45:00.0,4125.75,4127.00,4125.75,383,328,217,166,Delta,4135.77,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4135.77
2023/2/14,21:50:00.0,4127.50,4127.75,4125.25,514,411,220,294,Delta,4135.66,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4135.66
2023/2/14,21:55:00.0,4125.75,4127.75,4125.50,531,432,330,201,Delta,4135.52,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4135.52
2023/2/14,22:00:00.0,4126.25,4126.25,4125.25,361,293,161,200,Delta,4135.43,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4135.43
2023/2/14,22:05:00.0,4125.25,4126.75,4123.25,1030,768,718,312,Delta,4135.17,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4135.17
2023/2/14,22:10:00.0,4128.50,4128.75,4125.50,847,651,231,616,Delta,4135.03,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4135.03
2023/2/14,22:15:00.0,4129.25,4129.50,4128.00,715,547,280,435,Delta,4134.93,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4134.93
2023/2/14,22:20:00.0,4127.75,4129.25,4127.25,537,431,335,202,Delta,4134.84,4169,4157,4135,4220,4199,4101,4072,0.00,0.00,4127.50,4134.84
